,STATION,WEEK OF,STATION LATITUDE,STATION LONGITUDE,STATION CITY,STATION PROVINCE,MOST PLAYED ARTIST CITY,ARTIST COUNTRY,MOST PLAYED LABEL TYPE,MOST PLAYED LABEL ,ARTIST GENDER female,ARTIST GENDER male,ARTIST GENDER male group,ARTIST GENDER mixed group,CENSUS RACE CLASSIFICATION asian,CENSUS RACE CLASSIFICATION asian other,CENSUS RACE CLASSIFICATION black,CENSUS RACE CLASSIFICATION hispanic,CENSUS RACE CLASSIFICATION mixed group,CENSUS RACE CLASSIFICATION white,ARTIST COUNTRY cdn,ARTIST COUNTRY int,ARTIST COUNTRY uk,ARTIST COUNTRY us,ARTIST COUNTRY us/cdn,CANADIAN CONTENT no,CANADIAN CONTENT yes,ARTIST COUNTRY unknown,ARTIST GENDER unknown,CENSUS RACE CLASSIFICATION unknown,ARTIST GENDER female group,CENSUS RACE CLASSIFICATION native american,CENSUS RACE CLASSIFICATION native canadian,CENSUS RACE CLASSIFICATION middle eastern,CENSUS RACE CLASSIFICATION unidentified,CENSUS RACE CLASSIFICATION asian indian,CENSUS RACE CLASSIFICATION jewish,CENSUS RACE CLASSIFICATION romany,CENSUS RACE CLASSIFICATION other asian,CENSUS RACE CLASSIFICATION indian,CENSUS RACE CLASSIFICATION indian asian,CENSUS RACE CLASSIFICATION inuit,CENSUS RACE CLASSIFICATION metis,ARTIST GENDER no,CENSUS RACE CLASSIFICATION male,CENSUS RACE CLASSIFICATION east asian
2798,chrw,2009-12-08,42.983,-81.25,london,on,"toronto, on",cdn,indie,gold dust media,0.0,0.3,0.6,0.1,0.0,0.0,0.2,0.0,0.3,0.5,0.5,0.0,0.0,0.5,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,chuo,2009-12-08,45.417,-75.7,ottawa,on,"minneapolis, mn",us,indie,rhymesayers,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.1,0.3,0.2,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,chyz,2009-12-08,45.57,-73.75,laval,qc,"oakland, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.3,0.0,0.2,0.4,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,cilu,2009-12-08,48.4,-89.2,thunder bay,on,"minneapolis, mn",us,indie,rhymesayers,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.1,0.1,0.0,0.8,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,ciut,2009-12-08,43.66,-79.42,toronto,on,"london, on",cdn,indie,self-released,0.0,0.5,0.5,0.0,0.0,0.0,0.4,0.1,0.3,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,cjam,2009-12-08,42.33,-83.03,windsor,on,"akron, oh",us,indie,self-released,0.1,0.6,0.2,0.1,0.0,0.0,0.3,0.0,0.3,0.4,0.3,0.2,0.0,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,cjlo,2009-12-08,45.5,-73.58,montreal,qc,"toronto, on",us,indie,rhymesayers,0.1,0.8,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,cjsf,2009-12-08,49.25,-123.13,burnaby,bc,"minneapolis, mn",us,indie,gold dust media,0.0,0.5,0.4,0.1,0.0,0.0,0.4,0.0,0.2,0.4,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,cjsw,2009-12-08,51.08,-114.08,calgary,ab,"washington, dc",us,indie,self-released,0.1,0.2,0.6,0.1,0.0,0.0,0.3,0.1,0.5,0.1,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,cjum,2009-12-08,49.88,-97.17,winnipeg,mb,"minneapolis, mn",cdn,indie,self-released,0.0,0.5,0.5,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,ckut,2009-12-08,45.5,-73.58,montreal,qc,"oakland, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.5,0.1,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2809,ckxu,2009-12-08,49.7,-112.83,lethbridge,ab,"minneapolis, mn",us,indie,rhymesayers,0.0,0.4,0.6,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,cscr,2009-12-08,43.66,-79.42,toronto,on,"brooklyn, ny",us,major,def jam,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,chrw,2009-12-15,42.983,-81.25,london,on,"toronto, on",cdn,indie,backburner,0.0,0.6,0.4,0.0,0.0,0.0,0.3,0.0,0.1,0.6,0.7,0.0,0.0,0.3,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,chuo,2009-12-15,45.417,-75.7,ottawa,on,"oakland, ca",cdn,indie,self-released,0.1,0.4,0.5,0.0,0.0,0.0,0.2,0.1,0.4,0.2,0.5,0.1,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,chyz,2009-12-15,45.57,-73.75,laval,qc,"toronto, on",cdn,indie,self-released,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.2,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,cilu,2009-12-15,48.4,-89.2,thunder bay,on,"minneapolis, mn",us,indie,rhymesayers,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.1,0.1,0.0,0.8,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,ciut,2009-12-15,43.66,-79.42,toronto,on,"london, on",us,indie,self-released,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,cjam,2009-12-15,42.33,-83.03,windsor,on,"toronto, on",cdn,indie,self-released,0.1,0.6,0.2,0.1,0.0,0.0,0.3,0.0,0.2,0.4,0.4,0.3,0.0,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,cjsw,2009-12-15,51.08,-114.08,calgary,ab,"toronto, on",cdn,indie,self-released,0.0,0.2,0.7,0.1,0.0,0.0,0.1,0.0,0.5,0.4,0.5,0.1,0.1,0.3,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,cjum,2009-12-15,49.88,-97.17,winnipeg,mb,"minneapolis, mn",us,indie,self-released,0.0,0.4,0.5,0.1,0.0,0.0,0.4,0.0,0.3,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,ckut,2009-12-15,45.5,-73.58,montreal,qc,"oakland, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.5,0.1,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2820,ckxu,2009-12-15,49.7,-112.83,lethbridge,ab,"minneapolis, mn",cdn,indie,gold dust media,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,cscr,2009-12-15,43.66,-79.42,toronto,on,"new york, ny",us,major,def jam,0.0,0.8,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2822,cfbx,2009-12-22,50.67,-120.33,kamloops,bc,"london, on",cdn,indie,self-released,0.1,0.7,0.2,0.0,0.0,0.0,0.3,0.1,0.2,0.2,0.8,0.0,0.0,0.2,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2823,ciut,2009-12-22,43.66,-79.42,toronto,on,"brooklyn, ny",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.3,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2824,cscr,2009-12-22,43.66,-79.42,toronto,on,"new york, ny",us,major,def jam,0.0,0.8,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,cscr,2009-12-29,43.66,-79.42,toronto,on,"new york, ny",us,major,def jam,0.0,0.8,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,chrw,2010-01-05,42.983,-81.25,london,on,"toronto, on",cdn,indie,self-released,0.1,0.4,0.4,0.1,0.0,0.0,0.2,0.0,0.3,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,chuo,2010-01-05,45.417,-75.7,ottawa,on,"minneapolis, mn",us,indie,self-released,0.1,0.3,0.4,0.2,0.0,0.0,0.2,0.1,0.5,0.1,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,chyz,2010-01-05,45.57,-73.75,laval,qc,"toronto, on",cdn,indie,urbnet,0.0,0.6,0.4,0.0,0.0,0.0,0.1,0.0,0.2,0.6,0.5,0.0,0.1,0.4,0.0,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,cjsw,2010-01-05,51.08,-114.08,calgary,ab,"los angeles, ca",us,indie,rhymesayers,0.1,0.5,0.4,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.2,0.1,0.0,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,cscr,2010-01-05,43.66,-79.42,toronto,on,"new york, ny",us,major,def jam,0.0,0.8,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,cfru,2010-01-12,43.55,-80.25,guelph,on,"los angeles, ca",us,indie,self-released,0.1,0.2,0.6,0.1,0.0,0.0,0.5,0.0,0.4,0.1,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,cfuv,2010-01-12,48.43,-123.35,victoria,bc,"new york, ny",us,indie,urbnet,0.0,0.7,0.2,0.1,0.0,0.0,0.4,0.0,0.1,0.5,0.3,0.0,0.1,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,chrw,2010-01-12,42.983,-81.25,london,on,"toronto, on",cdn,indie,self-released,0.0,0.3,0.6,0.1,0.0,0.0,0.2,0.0,0.3,0.5,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,chuo,2010-01-12,45.417,-75.7,ottawa,on,"toronto, on",cdn,indie,self-released,0.1,0.5,0.3,0.1,0.0,0.0,0.4,0.1,0.3,0.1,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,chyz,2010-01-12,45.57,-73.75,laval,qc,"toronto, on",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.5,0.0,0.1,0.4,0.0,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,cilu,2010-01-12,48.4,-89.2,thunder bay,on,"toronto, on",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.5,0.0,0.1,0.4,0.0,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,ciut,2010-01-12,43.66,-79.42,toronto,on,"brooklyn, ny",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2838,cjlo,2010-01-12,45.5,-73.58,montreal,qc,"toronto, on",cdn,indie,self-released,0.0,0.7,0.2,0.1,0.0,0.0,0.4,0.0,0.2,0.4,0.7,0.0,0.0,0.3,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,cjsw,2010-01-12,51.08,-114.08,calgary,ab,"los angeles, ca",us,indie,self-released,0.2,0.4,0.3,0.1,0.0,0.0,0.4,0.1,0.3,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,ckut,2010-01-12,45.5,-73.58,montreal,qc,"oakland, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.5,0.1,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2841,cscr,2010-01-12,43.66,-79.42,toronto,on,"new york, ny",us,major,def jam,0.0,0.8,0.1,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,cfbx,2010-01-19,50.67,-120.33,kamloops,bc,"toronto, on",cdn,self,self-released,0.1,0.6,0.3,0.0,0.0,0.0,0.3,0.0,0.2,0.4,0.8,0.0,0.0,0.2,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,cfru,2010-01-19,43.55,-80.25,guelph,on,"los angeles, ca",us,indie,alpha flight,0.1,0.5,0.1,0.3,0.0,0.0,0.4,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2844,chrw,2010-01-19,42.983,-81.25,london,on,"toronto, on",cdn,indie,backburner,0.0,0.2,0.7,0.1,0.0,0.0,0.3,0.0,0.4,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,chuo,2010-01-19,45.417,-75.7,ottawa,on,"minneapolis, mn",us,indie,gold dust media,0.1,0.6,0.2,0.1,0.0,0.0,0.4,0.1,0.2,0.2,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,chyz,2010-01-19,45.57,-73.75,laval,qc,"montreal, qc",cdn,indie,self-released,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,cilu,2010-01-19,48.4,-89.2,thunder bay,on,"minneapolis, mn",us,indie,rhymesayers,0.0,0.5,0.4,0.1,0.0,0.0,0.1,0.0,0.4,0.5,0.2,0.2,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,ciut,2010-01-19,43.66,-79.42,toronto,on,"winnipeg, mb",cdn,indie,self-released,0.0,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.4,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2849,cjam,2010-01-19,42.33,-83.03,windsor,on,unknown,cdn,indie,self-released,0.2,0.3,0.4,0.1,0.0,0.0,0.4,0.0,0.2,0.3,0.5,0.3,0.0,0.2,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,cjlo,2010-01-19,45.5,-73.58,montreal,qc,"toronto, on",cdn,indie,alpha flight,0.0,0.7,0.2,0.1,0.0,0.0,0.3,0.0,0.2,0.4,0.7,0.1,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,cjsw,2010-01-19,51.08,-114.08,calgary,ab,"toronto, on",us,indie,self-released,0.1,0.5,0.2,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.4,0.1,0.0,0.5,0.0,0.5,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,ckut,2010-01-19,45.5,-73.58,montreal,qc,"oakland, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.5,0.1,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2853,ckxu,2010-01-19,49.7,-112.83,lethbridge,ab,"minneapolis, mn",cdn,indie,self-released,0.0,0.6,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.5,0.5,0.1,0.0,0.4,0.0,0.5,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,cscr,2010-01-19,43.66,-79.42,toronto,on,"brooklyn, ny",us,major,def jam,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.1,0.1,0.0,0.8,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,cfru,2010-01-26,43.55,-80.25,guelph,on,"akron, oh",us,indie,alpha flight,0.0,0.5,0.3,0.2,0.0,0.0,0.5,0.0,0.3,0.2,0.3,0.0,0.0,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,chrw,2010-01-26,42.983,-81.25,london,on,"toronto, on",cdn,indie,urbnet,0.0,0.4,0.6,0.0,0.0,0.0,0.1,0.0,0.2,0.7,0.8,0.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,chuo,2010-01-26,45.417,-75.7,ottawa,on,"minneapolis, mn",us,indie,gold dust media,0.1,0.6,0.2,0.1,0.0,0.0,0.4,0.0,0.2,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,chyz,2010-01-26,45.57,-73.75,laval,qc,"minneapolis, mn",cdn,indie,urbnet,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,cilu,2010-01-26,48.4,-89.2,thunder bay,on,"minneapolis, mn",us,indie,rhymesayers,0.1,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.1,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,ciut,2010-01-26,43.66,-79.42,toronto,on,"winnipeg, mb",cdn,indie,self-released,0.0,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.9,0.0,0.0,0.1,0.0,0.1,0.9,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2861,cjam,2010-01-26,42.33,-83.03,windsor,on,"detroit, mi",us,self,self-released,0.2,0.2,0.5,0.1,0.0,0.0,0.7,0.0,0.1,0.2,0.2,0.0,0.1,0.7,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,cjlo,2010-01-26,45.5,-73.58,montreal,qc,"toronto, on",cdn,indie,7ieme ciel,0.1,0.7,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.3,0.8,0.1,0.0,0.1,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,cjsw,2010-01-26,51.08,-114.08,calgary,ab,unknown,us,indie,self-released,0.1,0.3,0.3,0.3,0.0,0.0,0.2,0.0,0.5,0.3,0.4,0.1,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,ckut,2010-01-26,45.5,-73.58,montreal,qc,"oakland, ca",cdn,indie,self-released,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.5,0.1,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2865,ckxu,2010-01-26,49.7,-112.83,lethbridge,ab,"toronto, on",cdn,indie,self-released,0.0,0.4,0.4,0.1,0.0,0.0,0.1,0.0,0.5,0.3,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
